Tweet ID,Tweet Timestamp,Tweet Type,Tweet Text,Twitter Author Name,Twitter Author Screen Name,Twitter Author ID,Retweets,Likes,URLs,Hashtags,Mentions,Media Type,Media URL,Nested Tweet ID,Nested Timestamp,Nested Author Name,Nested Author Screen Name,Nested Author ID,Nested Text,Nested Retweets,Nested Likes,Nested URLs,Nested Hashtags,Nested Mentions,Nested Media Type,Nested Media URL,OT Tweet ID (RT of QT only),OT Timestamp (RT of QT only),OT Author Name (RT of QT only),OT Author Screen Name (RT of QT only),OT Author ID (RT of QT only),Scrape Timestamp,preprocessed_Tweet Text,tokenized_Tweet Text
1287427982739398661,2020-07-26 16:42:04,Standard Tweet,"Outside, dark money has spent $170k for my opponent, funded by:

🛑 Fox News Murdoch fam., 
🛑 anti-#InvestInEd GOP lobbyists,
🛑 mining industries,
🛑 billionaire Betsy DeVos, &amp;
🛑 climate change-denying utility companies.

I won’t sell you out. 

✅VOTE CANO on, or before, 8/4.",Rep. Andrés Cano,AndresCanoAZ,31066943,30,90,[],['InvestInEd'],[],,[],,,,,,,,,[],[],,,[],,,,,,31Mar21_093611,outside dark money spent 170k opponent funded fox news murdoch fam antiinvestined gop lobbyists mining industries billionaire betsy devos changedenying utility companies wont sell vote cano 84,"['outsid', 'dark', 'money', 'spent', 'oppon', 'fund', 'fox', 'news', 'murdoch', 'fam', 'antiinvestin', 'gop', 'lobbyist', 'mine', 'industri', 'billionair', 'betsi', 'devo', 'changedeni', 'util', 'compani', 'wont', 'sell', 'vote', 'cano']"
1199704345756889088,2019-11-27 14:59:40,Quote Tweet,My daughter is childless by choice because she doesn’t want to bring children into an uncertain and dangerous world.  She is brave and I mourn never being a grandma. #ClimateEmergency #ClimateChange https://t.co/koRysKS4FV,Sharon Hope Girard,Girard4AZ,920042938494627840,0,0,['https://twitter.com/GavinNewsom/status/1199366559300386816'],"['ClimateEmergency', 'ClimateChange']",[],,[],1.1993665593003868e+18,Tue Nov 26 16:37:25 +0000 2019,Gavin Newsom,GavinNewsom,11347122.0,"The climate crisis we face isn't an inconvenience. It isn't something for the next generation to deal with.

It's happening -- right now.

And @realDonaldTrump has done nothing but try to roll our progress backwards. It's beyond reckless. https://t.co/u1DOns7d5L",385.0,1475.0,['https://www.nytimes.com/2019/11/26/climate/greenhouse-gas-emissions-carbon.html'],[],"[{'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [143, 159]}]",,[],,,,,,31Mar21_093710,daughter childless choice doesnt want children uncertain dangerous world brave mourn never grandma climateemergency,"['daughter', 'childless', 'choic', 'doesnt', 'want', 'children', 'uncertain', 'danger', 'world', 'brave', 'mourn', 'never', 'grandma', 'climateemerg']"
1235008310035742725,2020-03-04 01:05:01,Retweet,"Every election is a climate election.
Vote for climate- and environmental justice. Vote for a living planet.
Vote for your children.
#SuperTuesday #Election2020 https://t.co/RTsYjy4bcE",Rep. Stephanie Stahl Hamilton,hamilton4house,1145876551789174784,12957,93073,[],"['SuperTuesday', 'Election2020']",[],photo,['http://pbs.twimg.com/media/ESMApLwXsAAANeZ.jpg'],1.234833983369814e+18,Tue Mar 03 13:32:18 +0000 2020,Greta Thunberg,GretaThunberg,1.0064194212446781e+18,,,,[],[],,,[],,,,,,31Mar21_093748,every election election vote environmental justice vote living planet vote children supertuesday election2020,"['everi', 'elect', 'elect', 'vote', 'environment', 'justic', 'vote', 'live', 'planet', 'vote', 'children', 'supertuesday', 'election2020']"
1202014653259374593,2019-12-04 00:00:00,Quote Tweet,I’m proud of our Tucson students who have built rain gardens and learned about the threats posed by climate change! We should continue encouraging our youth to study climate change and find solutions. https://t.co/WEv8bbLVZW,Rep. Stephanie Stahl Hamilton,hamilton4house,1145876551789174784,0,2,['https://twitter.com/nytimes/status/1201526469308092417'],[],[],,[],1.2015264693080924e+18,Mon Dec 02 15:40:08 +0000 2019,The New York Times,nytimes,807095.0,"“When talking about big environmental issues there’s this idea: We need the adults to figure this out. I always come in and say: ‘Let the kids have a part in this.’”
Federally funded programs aim to empower kids facing threats of climate-related disasters. https://t.co/4yNgl1L3RA",70.0,226.0,['https://nyti.ms/2YbXfj0'],[],[],,[],,,,,,31Mar21_093748,proud tucson students built rain gardens learned threats posed continue encouraging youth study find solutions,"['proud', 'tucson', 'student', 'built', 'rain', 'garden', 'learn', 'threat', 'pose', 'continu', 'encourag', 'youth', 'studi', 'find', 'solut']"
1314278064776310784,2020-10-08 18:54:43,Retweet,"Climate change will impact water resources and economic opportunities in AZ. 

@MitziEpstein will work with hydrologists, attorneys, and all stakeholders to consider the facts before making decisions. 🌿

#FlipAZ #DemCastAZ https://t.co/oqTU5qp5TB",Rep. Mitzi Epstein,MitziEpstein,30039891,4,7,['https://share.demcastusa.com/s/SiMICa6213oppYOS03OaNg?1'],"['FlipAZ', 'DemCastAZ']","[{'screen_name': 'MitziEpstein', 'name': 'Rep. Mitzi Epstein', 'id': 30039891, 'id_str': '30039891', 'indices': [79, 92]}]",,[],1.314267026119168e+18,Thu Oct 08 18:10:51 +0000 2020,Lori Coleman,DemocracyStorm,8.435564235480678e+17,,,,[],[],,,[],,,,,,31Mar21_093810,impact water resources economic opportunities mitziepstein work hydrologists attorneys stakeholders consider facts making decisions flipaz demcastaz,"['impact', 'water', 'resourc', 'econom', 'opportun', 'mitziepstein', 'work', 'hydrologist', 'attorney', 'stakehold', 'consid', 'fact', 'make', 'decis', 'flipaz', 'demcastaz']"
1299180324325269506,2020-08-28 03:01:41,Retweet,"Trump talks about national security, but could care less about the climate change, one if the biggest threats to our security that ever existed. Trump is a fraud. Biden will address the security threat of climate change. #climate2020 #BidenHarrisToSaveAmerica",Rep. Mitzi Epstein,MitziEpstein,30039891,3,13,[],"['climate2020', 'BidenHarrisToSaveAmerica']",[],,[],1.2991739127862968e+18,Fri Aug 28 02:36:12 +0000 2020,Senator Kirsten Engel,EngelForArizona,4608082538.0,,,,[],[],,,[],,,,,,31Mar21_093811,trump talks national security could care less biggest threats security ever existed trump fraud biden address security threat climate2020 bidenharristosaveamerica,"['trump', 'talk', 'nation', 'secur', 'could', 'care', 'less', 'biggest', 'threat', 'secur', 'ever', 'exist', 'trump', 'fraud', 'biden', 'address', 'secur', 'threat', 'climate2020', 'bidenharristosaveamerica']"
1207840145782845440,2019-12-20 01:48:25,Retweet,"We have to summon the energies of the entire country to deal with climate change.

I’ve seen politicians in Washington say the right things my entire life. But the impact means nothing unless something actually gets done. #DemDebate https://t.co/SIiAH5C6gI",Rep. Mitzi Epstein,MitziEpstein,30039891,263,1171,[],['DemDebate'],[],video,['http://pbs.twimg.com/amplify_video_thumb/1207837481766473729/img/u4p7WCgRIpe6tJQM.jpg'],1.207838230768431e+18,Fri Dec 20 01:40:49 +0000 2019,Pete Buttigieg,PeteButtigieg,226222147.0,,,,[],[],,,[],,,,,,31Mar21_093814,summon energies entire country deal seen politicians say right things entire life impact means nothing unless something actually gets done demdebate,"['summon', 'energi', 'entir', 'countri', 'deal', 'seen', 'politician', 'say', 'right', 'thing', 'entir', 'life', 'impact', 'mean', 'noth', 'unless', 'someth', 'actual', 'get', 'done', 'demdeb']"
1194002045239545857,2019-11-11 21:20:45,RT of QT,"This is why it's important that disabled people are directly involved in governing – in shaping our response to climate change and every other issue.

This is why I focus on policy work – because there are times, Perch, I can't lift a fucking glass jar. https://t.co/OA1fyWSvb0",Rep. Jennifer Longdon,JenLongdon,25902362,125,374,['https://twitter.com/SFdirewolf/status/1193345607768952832'],[],[],,[],1.193367501368963e+18,Sun Nov 10 03:19:18 +0000 2019,"Matthew Cortland, Esq",mattbc,276688330.0,"OMFG, do y'all know how heavy glass jars are for some disabled people?

""At Perch Coffee House near Oakland’s Lake Merritt, customers can either order their coffee to enjoy at the cafe or rent a jar to take it to-go. They can’t get it in a paper cup."" https://t.co/I38jcjEjlB",795.0,2386.0,['https://www.sfchronicle.com/restaurants/article/To-go-coffee-cups-could-become-a-thing-of-the-14821391.php?utm_source=newsletter&utm_medium=email&utm_content=headlines&utm_campaign=sfc_morningfix&sid=595feb321acbcd3a0b8b5806'],[],[],,[],1.1933456077689528e+18,Sun Nov 10 01:52:18 +0000 2019,Alice Wong 王美華,SFdirewolf,564511791.0,31Mar21_093935,important disabled people directly involved governing shaping response every issue focus policy work times perch lift fucking glass jar,"['import', 'disabl', 'peopl', 'direct', 'involv', 'govern', 'shape', 'respons', 'everi', 'issu', 'focus', 'polici', 'work', 'time', 'perch', 'lift', 'fuck', 'glass', 'jar']"
1308206172680331264,2020-09-22 00:47:11,Standard Tweet,"Post-Trump, Democrats can address climate change, healthcare, infrastructure, schools, affordable housing; but they can’t pay for these on the backs of seniors, savers, and pension holders. Tax billionaires, not dividends. https://t.co/Vv4l4mr3e8",César Chávez,CesarChavezAZ,186655721,2,10,['https://finance.yahoo.com/news/what-congress-would-do-in-2021-if-democrats-sweep-in-november-192846572.html'],[],[],,[],,,,,,,,,[],[],,,[],,,,,,31Mar21_094059,posttrump democrats address healthcare infrastructure schools affordable housing pay backs seniors savers pension holders tax billionaires dividends,"['posttrump', 'democrat', 'address', 'healthcar', 'infrastructur', 'school', 'afford', 'hous', 'pay', 'back', 'senior', 'saver', 'pension', 'holder', 'tax', 'billionair', 'dividend']"
1308547730826911744,2020-09-22 23:24:25,Retweet,"If presidential debates don't put the climate crises front and center, they will ignore one of the gravest threats to the health and security of the United States. If I were Joe Biden, I'd make a point of saying this. It’s right on the policy, and I suspect right on the politics.",RepMegFroe,RepMegFroe,1087037022085144576,1337,7879,[],[],[],,[],1.3085153539247555e+18,Tue Sep 22 21:15:46 +0000 2020,Dan Rather,DanRather,36711022.0,,,,[],[],,,[],,,,,,20Oct20_140841,presidential debates put crises front center ignore gravest threats health security united states joe biden point saying right policy suspect right politics,"['presidenti', 'debat', 'put', 'crise', 'front', 'center', 'ignor', 'gravest', 'threat', 'health', 'secur', 'unit', 'state', 'joe', 'biden', 'point', 'say', 'right', 'polici', 'suspect', 'right', 'polit']"
1192868109469671424,2019-11-08 18:14:54,Retweet,"Even more evidence that we can lower our energy costs and combat the climate crisis at the same time. Dems in #COLeg are dedicated to making our state a leader in affordable and renewable energy. #copolitics 

https://t.co/hT326UkTIt",Rep. Alex Valdez,ValdezforCO,823304696362401794,8,18,['https://bit.ly/2NTG5Ss'],"['COLeg', 'copolitics']",[],,[],1.192850266690859e+18,Fri Nov 08 17:04:00 +0000 2019,COHouseDems,COHouseDem,281294439.0,,,,[],[],,,[],,,,,,20Oct20_140851,even evidence lower energy costs combat crisis time dems coleg dedicated making leader affordable renewable energy,"['even', 'evid', 'lower', 'energi', 'cost', 'combat', 'crisi', 'time', 'dem', 'coleg', 'dedic', 'make', 'leader', 'afford', 'renew', 'energi']"
1299129099697389573,2020-08-27 23:38:08,Reply Tweet,@RenoCow @waltshaub If only we could fuel the world on GOP hypocrisy. Could solve the climate crisis in a month.,Rep. Steven Woodrow,WoodrowForCO,1187465769778442240,32,238,[],[],"[{'screen_name': 'RenoCow', 'name': 'RenoSparksCow', 'id': 999433820947468288, 'id_str': '999433820947468288', 'indices': [0, 8]}, {'screen_name': 'waltshaub', 'name': 'Walter Shaub', 'id': 830908366377611266, 'id_str': '830908366377611266', 'indices': [9, 19]}]",,[],1.29912748244924e+18,,,RenoCow,9.994338209474683e+17,,,,[],[],,,[],,,,,,20Oct20_140902,renocow waltshaub could fuel world gop hypocrisy could solve crisis month,"['renocow', 'waltshaub', 'could', 'fuel', 'world', 'gop', 'hypocrisi', 'could', 'solv', 'crisi', 'month']"
1296096869932834817,2020-08-19 14:49:08,Reply Tweet,"@fuphairman @ghostpatx @TitusNation I mean, why accept climate change is real? That means admitting you’ve polluted the land you love and that you need to change you conduct. Easier to just call it hoax and keep right on polluting in blissful denial.",Rep. Steven Woodrow,WoodrowForCO,1187465769778442240,3,22,[],[],"[{'screen_name': 'fuphairman', 'name': 'no', 'id': 914888083555921921, 'id_str': '914888083555921921', 'indices': [0, 11]}, {'screen_name': 'ghostpatx', 'name': 'PATRIOT❌GHOST', 'id': 1247149232064208902, 'id_str': '1247149232064208902', 'indices': [12, 22]}, {'screen_name': 'TitusNation', 'name': 'Titus', 'id': 40996128, 'id_str': '40996128', 'indices': [23, 35]}]",,[],1.296094026693849e+18,,,WoodrowForCO,1.1874657697784422e+18,,,,[],[],,,[],,,,,,20Oct20_140902,fuphairman ghostpatx titusnation mean accept real means admitting youve polluted land love conduct easier call hoax keep right polluting blissful denial,"['fuphairman', 'ghostpatx', 'titusn', 'mean', 'accept', 'real', 'mean', 'admit', 'youv', 'pollut', 'land', 'love', 'conduct', 'easier', 'call', 'hoax', 'keep', 'right', 'pollut', 'bliss', 'denial']"
1207448771988078592,2019-12-18 23:53:15,Standard Tweet,Thank you to the Democratic Women of Boulder County for organizing this panel. We covered lots of ground including how to win in today's political climate. Hint: did you know that women make up ~half the population? #coleg #copolitics @MonicaDuran24 @JamieHarkins @pettersen4co https://t.co/JSVq7ufoCJ,Leslie Herod,leslieherod,49747296,1,22,[],"['coleg', 'copolitics']","[{'screen_name': 'MonicaDuran24', 'name': 'Monica Duran', 'id': 730938678, 'id_str': '730938678', 'indices': [235, 249]}, {'screen_name': 'JamieHarkins', 'name': 'Jamie Harkins', 'id': 18748292, 'id_str': '18748292', 'indices': [250, 263]}, {'screen_name': 'pettersen4co', 'name': 'Brittany Pettersen', 'id': 483010877, 'id_str': '483010877', 'indices': [264, 277]}]",photo,"['http://pbs.twimg.com/media/EMG4QbUUYAUD2ao.jpg', 'http://pbs.twimg.com/media/EMG4QbVUcAA8iAY.jpg']",,,,,,,,,[],[],,,[],,,,,,20Oct20_140918,thank democratic women boulder county organizing panel covered lots ground win todays political hint know women half population coleg monicaduran24 jamieharkins pettersen4co,"['thank', 'democrat', 'women', 'boulder', 'counti', 'organ', 'panel', 'cover', 'lot', 'ground', 'win', 'today', 'polit', 'hint', 'know', 'women', 'half', 'popul', 'coleg', 'monicaduran24', 'jamieharkin', 'pettersen4co']"
1196826718037786625,2019-11-19 16:25:00,Standard Tweet,Introducing my Climate Plan and more https://t.co/qfi1dLcCZz,Judy Amabile for HD 13,JudyAmabileHD13,989326379211632640,0,0,['http://judyamabile.com/introducing-my-climate-plan-and-more/'],[],[],,[],,,,,,,,,[],[],,,[],,,,,,20Oct20_140941,introducing plan,"['introduc', 'plan']"
1318381609641336832,2020-10-20 02:40:44,Retweet,"This summer and fall have brought the worst wildfires we have ever seen in Colorado.

My heart breaks for everyone who's been affected—especially in one of the hardest years.

Climate change has hit Colorado hard. We need leaders who listen to science.",Dominique Jackson,Jackson4CO,18817233,335,1125,[],[],[],,[],1.3183492881250796e+18,Tue Oct 20 00:32:18 +0000 2020,John Hickenlooper,Hickenlooper,117839957.0,,,,[],[],,,[],,,,,,20Oct20_141145,summer fall brought worst wildfires ever seen heart breaks everyone whos affectedespecially hardest years hit hard leaders listen science,"['summer', 'fall', 'brought', 'worst', 'wildfir', 'ever', 'seen', 'heart', 'break', 'everyon', 'whos', 'affectedespeci', 'hardest', 'year', 'hit', 'hard', 'leader', 'listen', 'scienc']"
1310651481205342209,2020-09-28 18:43:58,Standard Tweet,"Thank you #COGCC for putting people over profit by okaying a  ""preliminary final vote"" to establish 2K foot setbacks for  O &amp; G operations statewide. Final vote in Oct. #coleg #ClimateChange #copolitics
https://t.co/NWi1WVjJD5",Dominique Jackson,Jackson4CO,18817233,0,11,['http://bit.ly/FrackingSetbacks'],"['COGCC', 'coleg', 'ClimateChange', 'copolitics']",[],,[],,,,,,,,,[],[],,,[],,,,,,20Oct20_141146,thank cogcc putting people profit okaying preliminary final vote establish 2k foot setbacks g operations statewide final vote oct coleg,"['thank', 'cogcc', 'put', 'peopl', 'profit', 'okay', 'preliminari', 'final', 'vote', 'establish', 'foot', 'setback', 'oper', 'statewid', 'final', 'vote', 'oct', 'coleg']"
1319728250818498560,2020-10-23 19:51:49,Reply Tweet,@SteveStaeger Trains are a wonderful way to #travel. Great way to see the country and reduce our CO2 emissions. After graduating from college my roommate and I took @Amtrak from San Fran to Boston. Great times. #amtrak,Kyra for Colorado State House 44,kyra4colorado,31635215,0,0,[],"['travel', 'amtrak']","[{'screen_name': 'SteveStaeger', 'name': 'Steve Staeger', 'id': 182037688, 'id_str': '182037688', 'indices': [0, 13]}, {'screen_name': 'Amtrak', 'name': 'Amtrak', 'id': 119166791, 'id_str': '119166791', 'indices': [165, 172]}]",,[],1.3189890629051105e+18,,,SteveStaeger,182037688.0,,,,[],[],,,[],,,,,,03Nov20_130128,stevestaeger trains wonderful way travel great way country reduce co2 emissions graduating college roommate took amtrak san fran boston great times amtrak,"['stevestaeg', 'train', 'wonder', 'way', 'travel', 'great', 'way', 'countri', 'reduc', 'co2', 'emiss', 'graduat', 'colleg', 'roommat', 'took', 'amtrak', 'san', 'fran', 'boston', 'great', 'time', 'amtrak']"
1274837025363857408,2020-06-21 22:50:06,RT of QT,"While we are focused on the presidency and #COVID19 - our planet is flashing emergency warnings signs.

As a father, I pledge to use less chemicals, take fewer unnecessary trips, and actively work to reduce my carbon footprint.

Will you join me?

#fathersday #environment https://t.co/VsO4LwBjm0",Katie Barrett for Colorado,KatieforCOHD45,1130597443467276288,62,141,['https://twitter.com/washingtonpost/status/1274756641620180995'],"['COVID19', 'fathersday', 'environment']",[],,[],1.2748259701390295e+18,Sun Jun 21 22:06:11 +0000 2020,"Ethan Bearman, Esq.",EthanBearman,315950881.0,Hottest Arctic temperature record likely set with 100-degree reading in Siberia https://t.co/tanX9db2xB,770.0,881.0,['https://wapo.st/3fDZbYS'],[],[],,[],1.274756641620181e+18,Sun Jun 21 17:30:41 +0000 2020,The Washington Post,washingtonpost,2467791.0,20Oct20_141157,focused presidency covid19 planet flashing emergency warnings signs father pledge less chemicals fewer unnecessary trips actively work reduce carbon footprint fathersday environment,"['focus', 'presid', 'covid19', 'planet', 'flash', 'emerg', 'warn', 'sign', 'father', 'pledg', 'less', 'chemic', 'fewer', 'unnecessari', 'trip', 'activ', 'work', 'reduc', 'carbon', 'footprint', 'fathersday', 'environ']"
1260769828727635973,2020-05-14 03:12:05,Standard Tweet,"If you're feeling down about the current political climate, join me in giving A Bugs Life a watch. This be me and my crew this November. #abugslife #2020Vision https://t.co/UXiCLVKWHI",Yara For House District 49,YZokaie,630643475,0,1,[],"['abugslife', '2020Vision']",[],photo,['http://pbs.twimg.com/media/EX8neLHWAAQmhjd.jpg'],,,,,,,,,[],[],,,[],,,,,,20Oct20_141221,youre feeling current political giving bugs life watch crew november abugslife 2020vision,"['your', 'feel', 'current', 'polit', 'give', 'bug', 'life', 'watch', 'crew', 'novemb', 'abugslif', 'vision']"
1213961292655890432,2020-01-05 23:11:41,Reply Tweet,"@bobbyberk If you want to know what you can do - find your local progressive candidate that supports a green new deal and FIGHT FOR THEM. I promise, you can make a difference",Yara For House District 49,YZokaie,630643475,0,5,[],[],"[{'screen_name': 'bobbyberk', 'name': 'Bobby Berk', 'id': 19409508, 'id_str': '19409508', 'indices': [0, 10]}]",,[],1.2139233249101292e+18,,,bobbyberk,19409508.0,,,,[],[],,,[],,,,,,20Oct20_141223,bobbyberk want know find local progressive candidate supports green deal fight promise difference,"['bobbyberk', 'want', 'know', 'find', 'local', 'progress', 'candid', 'support', 'green', 'deal', 'fight', 'promis', 'differ']"
1273051536927514624,2020-06-17 00:35:13,Standard Tweet,"@hickenlooper talks about being part of the change in Washington and tackle the issues we face - climate change, health care, economic recovery. He speaks to bringing people together to solve real problems. #cosen #TeamHick #debates #Election2020 https://t.co/B9YkBXQLgJ",Representative Julie McCluskie,McCluskieforCO,880164842346356740,9,12,[],"['cosen', 'TeamHick', 'debates', 'Election2020']","[{'screen_name': 'Hickenlooper', 'name': 'John Hickenlooper', 'id': 117839957, 'id_str': '117839957', 'indices': [0, 13]}]",photo,['http://pbs.twimg.com/media/EarJneNUMAIfDk0.jpg'],,,,,,,,,[],[],,,[],,,,,,20Oct20_141255,hickenlooper talks tackle issues face health care economic recovery speaks bringing people together solve real problems cosen teamhick debates election2020,"['hickenloop', 'talk', 'tackl', 'issu', 'face', 'health', 'care', 'econom', 'recoveri', 'speak', 'bring', 'peopl', 'togeth', 'solv', 'real', 'problem', 'cosen', 'teamhick', 'debat', 'election2020']"
1304335979264737280,2020-09-11 08:28:25,Retweet,"Reporting is not enough.
Connecting the dots is not enough.
Mentioning the link to the climate crisis is not enough
(even though it would kind of help...).
If we are to have a small chance, this needs to be our main focus.
It needs to dominate the news.
All the time. https://t.co/I1dHGY2qp8",Angela Hoover 4FL3🇺🇲,AngieHoover20,1267430467617382400,21549,59216,[],[],[],photo,"['http://pbs.twimg.com/media/Ehk1YU3XkAQLU0_.jpg', 'http://pbs.twimg.com/media/Ehk1YU2XsAAaXqS.jpg', 'http://pbs.twimg.com/media/Ehk1YWAX0AEv9VF.jpg', 'http://pbs.twimg.com/media/Ehk1YW5XkAIa2Rx.jpg']",1.3041322678209372e+18,Thu Sep 10 18:58:56 +0000 2020,Greta Thunberg,GretaThunberg,1.0064194212446781e+18,,,,[],[],,,[],,,,,,20Oct20_145139,reporting enough connecting dots enough mentioning link crisis enough even though would kind help small chance needs main focus needs dominate news time,"['report', 'enough', 'connect', 'dot', 'enough', 'mention', 'link', 'crisi', 'enough', 'even', 'though', 'would', 'kind', 'help', 'small', 'chanc', 'need', 'main', 'focus', 'need', 'domin', 'news', 'time']"
1302971011730731009,2020-09-07 14:04:31,Retweet,"At what point do we as a nation recognize that a #GreenNewDeal is the only way to save ourselves?

#CaliforniaHeatWave #CaliforniaFires 
https://t.co/NadGJAmU4l",Angela Hoover 4FL3🇺🇲,AngieHoover20,1267430467617382400,219,679,[],"['GreenNewDeal', 'CaliforniaHeatWave', 'CaliforniaFires']",[],video,['http://pbs.twimg.com/media/EhMBEKcXcAIfcJT.jpg'],1.302668814807642e+18,Sun Sep 06 18:03:42 +0000 2020,Jen Perelman,JENFL23,1.1525681870971003e+18,,,,[],[],,,[],,,,,,20Oct20_145139,point nation recognize greennewdeal way save californiaheatwave californiafires,"['point', 'nation', 'recogn', 'greennewd', 'way', 'save', 'californiaheatwav', 'californiafir']"
1299065197030670336,2020-08-27 19:24:13,Retweet,@FLCEDI @therealrockin @SWFLMom2020 @nikkifried @TerrieRizzo @JanelleAnthro @Rachel_D_Brown @AllenLEllison everyone pick up this week’s (08/26/20) issue of Lake Okeechobee News and read about #OurFight #FloridaGreenNewDeal https://t.co/2ieTE0yD5F,Angela Hoover 4FL3🇺🇲,AngieHoover20,1267430467617382400,20,17,[],"['OurFight', 'FloridaGreenNewDeal']","[{'screen_name': 'FLCEDI', 'name': 'Florida Climate & Economic Defense Initiative', 'id': 1287940407121391616, 'id_str': '1287940407121391616', 'indices': [0, 7]}, {'screen_name': 'therealrockin', 'name': 'Rock Aboujaoude Jr.', 'id': 3549195801, 'id_str': '3549195801', 'indices': [8, 22]}, {'screen_name': 'SWFLMom2020', 'name': 'Dr. Cindy Banyai (D), Candidate CD-FL19', 'id': 1127391888523300865, 'id_str': '1127391888523300865', 'indices': [23, 35]}, {'screen_name': 'nikkifried', 'name': 'Nikki Fried', 'id': 37190669, 'id_str': '37190669', 'indices': [36, 47]}, {'screen_name': 'TerrieRizzo', 'name': 'Terrie Rizzo', 'id': 1011586465703317504, 'id_str': '1011586465703317504', 'indices': [48, 60]}, {'screen_name': 'JanelleAnthro', 'name': 'Dr. Janelle Christensen', 'id': 310869334, 'id_str': '310869334', 'indices': [61, 75]}, {'screen_name': 'Rachel_D_Brown', 'name': 'Rachel Brown for FL State Senate #FL27', 'id': 1268766405220093952, 'id_str': '1268766405220093952', 'indices': [76, 91]}, {'screen_name': 'AllenLEllison', 'name': 'Allen Ellison for Congress FL-17', 'id': 25919401, 'id_str': '25919401', 'indices': [92, 106]}]",photo,['http://pbs.twimg.com/media/EgcebtWWkAsdtrb.jpg'],1.2990405387385242e+18,Thu Aug 27 17:46:14 +0000 2020,Danika Fornear 🇺🇸🐊for Florida House District 79,FornearforHD79,1.266798635511173e+18,,,,[],[],,,[],,,,,,20Oct20_145144,flcedi therealrockin swflmom2020 nikkifried terrierizzo janelleanthro rachel_d_brown allenlellison everyone pick weeks 082620 issue lake okeechobee news read ourfight floridagreennewdeal,"['flcedi', 'therealrockin', 'swflmom2020', 'nikkifri', 'terrierizzo', 'janelleanthro', 'rachel_d_brown', 'allenlellison', 'everyon', 'pick', 'week', 'issu', 'lake', 'okeechobe', 'news', 'read', 'ourfight', 'floridagreennewd']"
1298367509029171200,2020-08-25 21:11:51,Retweet,"This is the core of the revolutionary Florida Climate and Economic Defense Initiative. 

Join us for town halls as we continue to make sure this resolution tackles every critical climate change aspect possible. #FCEDI @FLCEDI https://t.co/zOzMMFd4C3",Angela Hoover 4FL3🇺🇲,AngieHoover20,1267430467617382400,5,5,[],['FCEDI'],"[{'screen_name': 'FLCEDI', 'name': 'Florida Climate & Economic Defense Initiative', 'id': 1287940407121391616, 'id_str': '1287940407121391616', 'indices': [218, 225]}]",photo,['http://pbs.twimg.com/media/EgSGFrLWAAA1SlT.jpg'],1.298310029624443e+18,Tue Aug 25 17:23:27 +0000 2020,Norman for FL State Senate Dist. 23,NormanFlSenate,1.2671265382538076e+18,,,,[],[],,,[],,,,,,20Oct20_145144,core revolutionary economic defense initiative town halls continue sure resolution tackles every critical aspect possible fcedi flcedi,"['core', 'revolutionari', 'econom', 'defens', 'initi', 'town', 'hall', 'continu', 'sure', 'resolut', 'tackl', 'everi', 'critic', 'aspect', 'possibl', 'fcedi', 'flcedi']"
1319369477931360263,2020-10-22 20:06:10,Reply Tweet,"@johnforflorida @PhilEhr Made us weaker, poorer, and less safe. They've made us more divided and have done little to acknowledge the effects of climate change on our important protected lands and rising sea levels.",Angela Hoover 4FL3🇺🇲,AngieHoover20,1267430467617382400,2,8,[],[],"[{'screen_name': 'johnforflorida', 'name': 'John Plante For Fl State Representative District 4', 'id': 1265485901469233153, 'id_str': '1265485901469233153', 'indices': [0, 15]}, {'screen_name': 'PhilEhr', 'name': 'Phil Ehr', 'id': 92317603, 'id_str': '92317603', 'indices': [16, 24]}]",,[],1.3193640896180593e+18,,,johnforflorida,1.2654859014692332e+18,,,,[],[],,,[],,,,,,03Nov20_130856,johnforflorida philehr made weaker poorer less safe theyve made divided done little acknowledge effects important protected lands rising sea levels,"['johnforflorida', 'philehr', 'made', 'weaker', 'poorer', 'less', 'safe', 'theyv', 'made', 'divid', 'done', 'littl', 'acknowledg', 'effect', 'import', 'protect', 'land', 'rise', 'sea', 'level']"
1296139849670561794,2020-08-19 17:39:55,Standard Tweet,"Thank you to the people of District 10 and the Florida Democratic Party for their nomination as State Representative! With the stakes being this high, we have no choice but to fight as hard as we can for our State and put climate change at the forefront of our politics. https://t.co/6LSTXkIa82",Rock For FL HD 10,rockforflorida,1273646782493478912,2,3,[],[],[],photo,['http://pbs.twimg.com/media/EfzQI6PWAAQtjrV.jpg'],,,,,,,,,[],[],,,[],,,,,,20Oct20_145207,thank people 10 democratic party nomination representative stakes high choice fight hard put forefront politics,"['thank', 'peopl', 'democrat', 'parti', 'nomin', 'repres', 'stake', 'high', 'choic', 'fight', 'hard', 'put', 'forefront', 'polit']"
